"","visib","temp","dewp","slp","stp","wdsp","mxspd","gust","prcp","sndp","frshtt","cityname","city","year","month","date"
"45",13.3000001907349,42,26.6000003814697,1026.69995117188,9999.900390625,7.19999980926514,13.6000003814697,999.900024414062,0,999.900024414062,0,"",31,2007,2,14
"46",13.1000003814697,45.9000015258789,35.2000007629395,1021.90002441406,1021.79998779297,9.5,11.6999998092651,999.900024414062,0.670000016689301,999.900024414062,10000,"",31,2007,2,15
"47",5.30000019073486,50.9000015258789,47.7000007629395,1014.09997558594,1013.20001220703,8.69999980926514,17.5,999.900024414062,0.610000014305115,999.900024414062,110000,"",31,2007,2,16
"48",4.69999980926514,49.5999984741211,46,1015.20001220703,1014,7.5,9.69999980926514,999.900024414062,0.0199999995529652,999.900024414062,10000,"",31,2007,2,17
"49",10.5,45.7999992370605,37.7999992370605,1020.70001220703,1019.5,3.40000009536743,5.80000019073486,999.900024414062,0,999.900024414062,10000,"",31,2007,2,18
"50",11.1000003814697,46,36.2999992370605,1020.79998779297,1020,3.40000009536743,5.80000019073486,999.900024414062,0,999.900024414062,0,"",31,2007,2,19
"51",8.39999961853027,47.9000015258789,41.5,1021.90002441406,1020.79998779297,4.09999990463257,5.80000019073486,999.900024414062,0,999.900024414062,0,"",31,2007,2,20
"52",10.3000001907349,51,40.5,1020,1019.70001220703,6.30000019073486,7.80000019073486,999.900024414062,0,999.900024414062,10000,"",31,2007,2,21
"53",6.40000009536743,51.9000015258789,44.7999992370605,1017,1015.79998779297,4.90000009536743,9.69999980926514,999.900024414062,0.0399999991059303,999.900024414062,10000,"",31,2007,2,22
"54",10.8000001907349,49.5999984741211,37,1023.29998779297,1022.09997558594,8.69999980926514,11.6999998092651,999.900024414062,0,999.900024414062,0,"",31,2007,2,23
"55",14.6000003814697,50.2000007629395,41.0999984741211,1019.59997558594,1018.90002441406,7,13.6000003814697,999.900024414062,0.140000000596046,999.900024414062,10000,"",31,2007,2,24
"56",14.1999998092651,48,41.0999984741211,1022.59997558594,1021.59997558594,4.40000009536743,7.80000019073486,999.900024414062,0,999.900024414062,10000,"",31,2007,2,25
"57",12.3000001907349,52.2999992370605,45.2000007629395,1023.59997558594,1022.79998779297,7.5,13.6000003814697,999.900024414062,0,999.900024414062,0,"",31,2007,2,26
"58",10.3999996185303,51.7999992370605,44.7000007629395,1024.90002441406,1024,8.30000019073486,11.6999998092651,999.900024414062,0,999.900024414062,0,"",31,2007,2,27
"59",10.6000003814697,55.5,47.4000015258789,1022.59997558594,9999.900390625,12,19.3999996185303,999.900024414062,0.259999990463257,999.900024414062,10000,"",31,2007,2,28
"60",12.3999996185303,59,53.7999992370605,1019.29998779297,1018.59997558594,7,9.69999980926514,999.900024414062,0.319999992847443,999.900024414062,10000,"",31,2007,3,1
"61",6.69999980926514,61.7999992370605,56.2999992370605,1018.40002441406,1017.79998779297,5.80000019073486,7.80000019073486,999.900024414062,0.0299999993294477,999.900024414062,10000,"",31,2007,3,2
"62",7.80000019073486,64.6999969482422,59.4000015258789,1012.40002441406,1012.29998779297,9.5,11.6999998092651,999.900024414062,0,999.900024414062,0,"",31,2007,3,3
"63",9.89999961853027,49.5,39.7999992370605,1015.5,1013.59997558594,11.1999998092651,15.5,999.900024414062,0.270000010728836,999.900024414062,10000,"",31,2007,3,4
"64",12.5,38.0999984741211,24.1000003814697,1029.19995117188,1027.69995117188,9.69999980926514,11.6999998092651,999.900024414062,0,999.900024414062,0,"",31,2007,3,5
"65",14.8999996185303,36,22.8999996185303,1028.80004882812,1028.59997558594,4.40000009536743,5.80000019073486,999.900024414062,0,999.900024414062,0,"",31,2007,3,6
"66",12.3000001907349,39.7999992370605,23.1000003814697,1025.09997558594,1024.5,3.90000009536743,5.80000019073486,999.900024414062,0,999.900024414062,0,"",31,2007,3,7
"67",9.30000019073486,45.2000007629395,29.6000003814697,1025,9999.900390625,5,9.69999980926514,999.900024414062,0,999.900024414062,0,"",31,2007,3,8
"68",10.6000003814697,51.2000007629395,37.2999992370605,1022,1021.59997558594,8.5,15.5,999.900024414062,0,999.900024414062,0,"",31,2007,3,9
"69",11,47.7000007629395,34.5999984741211,1024,1022.40002441406,7.80000019073486,11.6999998092651,999.900024414062,0,999.900024414062,0,"",31,2007,3,10
"70",17.1000003814697,42.9000015258789,22.7000007629395,1028.19995117188,1027.59997558594,6.30000019073486,11.6999998092651,999.900024414062,0,999.900024414062,0,"",31,2007,3,11
"71",15,49.2000007629395,33.7000007629395,1022.70001220703,1022.29998779297,6.59999990463257,9.69999980926514,999.900024414062,0,999.900024414062,0,"",31,2007,3,12
"72",9.30000019073486,52.5,43.2999992370605,1020.09997558594,1019.40002441406,7.80000019073486,13.6000003814697,999.900024414062,0,999.900024414062,0,"",31,2007,3,13
"73",7.69999980926514,52.5,48.4000015258789,1013.90002441406,1013.40002441406,11.3999996185303,13.6000003814697,999.900024414062,0.930000007152557,999.900024414062,10000,"",31,2007,3,14
"74",11.5,49.2999992370605,43.4000015258789,1018.09997558594,1016.59997558594,10.3999996185303,13.6000003814697,999.900024414062,0.709999978542328,999.900024414062,10000,"",31,2007,3,15
"75",11.5,48,36.7999992370605,1024.40002441406,1023.29998779297,7.5,9.69999980926514,999.900024414062,0.0199999995529652,999.900024414062,10000,"",31,2007,3,16
"76",15.5,47.2000007629395,32.4000015258789,1026.69995117188,1026.19995117188,7.30000019073486,9.69999980926514,999.900024414062,0,999.900024414062,0,"",31,2007,3,17
"77",14.3000001907349,47.2000007629395,35.5,1024.09997558594,9999.900390625,6.59999990463257,7.80000019073486,999.900024414062,0.0399999991059303,999.900024414062,10000,"",31,2007,3,18
"78",12.6999998092651,43.9000015258789,36.7000007629395,1026.69995117188,9999.900390625,3.59999990463257,5.80000019073486,999.900024414062,0.46000000834465,999.900024414062,10000,"",31,2007,3,19
"79",11.6999998092651,48.2000007629395,37.5999984741211,1026.40002441406,1025.80004882812,4.90000009536743,7.80000019073486,999.900024414062,0.28999999165535,999.900024414062,0,"",31,2007,3,20
"80",11.1999998092651,54.5999984741211,44.0999984741211,1024.09997558594,1023.59997558594,6.30000019073486,7.80000019073486,999.900024414062,0,999.900024414062,0,"",31,2007,3,21
"81",9.19999980926514,59.2000007629395,48.0999984741211,1022.70001220703,1022.20001220703,10.1999998092651,15.5,999.900024414062,0,999.900024414062,0,"",31,2007,3,22
"82",8.10000038146973,65.5999984741211,53.5,1012.70001220703,1012.5,6.09999990463257,7.80000019073486,999.900024414062,0.0700000002980232,999.900024414062,10000,"",31,2007,3,23
"83",5,58.0999984741211,52.5,1011.59997558594,1010.40002441406,3.90000009536743,7.80000019073486,999.900024414062,0.0399999991059303,999.900024414062,10000,"",31,2007,3,24
"84",3,61,49.2999992370605,1014.5,1013.59997558594,4.09999990463257,5.80000019073486,999.900024414062,0.0199999995529652,999.900024414062,0,"",31,2007,3,25
"85",6.69999980926514,60.2000007629395,44.7999992370605,1013.09997558594,1012.59997558594,9,11.6999998092651,999.900024414062,0.379999995231628,999.900024414062,10000,"",31,2007,3,26
"86",6.80000019073486,62.7999992370605,51,1015,1014.20001220703,4.90000009536743,7.80000019073486,999.900024414062,0.0199999995529652,999.900024414062,0,"",31,2007,3,27
"87",8,66.6999969482422,49.2000007629395,1011.29998779297,1010.59997558594,6.80000019073486,11.6999998092651,999.900024414062,0,999.900024414062,0,"",31,2007,3,28
"88",7.5,70.5,52.7000007629395,1008.5,1007.5,6.09999990463257,11.6999998092651,999.900024414062,0,999.900024414062,0,"",31,2007,3,29
"89",7.5,63.4000015258789,52.7000007629395,1009.59997558594,1009.29998779297,8.69999980926514,13.6000003814697,999.900024414062,0,999.900024414062,0,"",31,2007,3,30
"90",7.59999990463257,62.2000007629395,51.9000015258789,1009.70001220703,1008.59997558594,7,7.80000019073486,999.900024414062,0.800000011920929,999.900024414062,10010,"",31,2007,3,31
"91",8.89999961853027,52.7999992370605,43.7000007629395,1015.79998779297,1014.59997558594,5.59999990463257,9.69999980926514,999.900024414062,0.319999992847443,999.900024414062,10010,"",31,2007,4,1
"92",6.80000019073486,51.4000015258789,38.2999992370605,1024.5,1023,7,9.69999980926514,999.900024414062,0.310000002384186,999.900024414062,0,"",31,2007,4,2
"93",15.5,49.2000007629395,27.2000007629395,1027.40002441406,1026.5,5.59999990463257,11.6999998092651,999.900024414062,0,999.900024414062,0,"",31,2007,4,3
"94",8.89999961853027,55.4000015258789,35.0999984741211,1026.69995117188,1026.09997558594,5.59999990463257,7.80000019073486,999.900024414062,0,999.900024414062,0,"",31,2007,4,4
"95",10.1000003814697,54,43.9000015258789,1023.70001220703,1023.29998779297,4.40000009536743,7.80000019073486,999.900024414062,0,999.900024414062,0,"",31,2007,4,5
"96",8.5,56.7999992370605,46.7999992370605,1023.20001220703,1022.5,4.09999990463257,7.80000019073486,999.900024414062,0,999.900024414062,0,"",31,2007,4,6
"97",9,60.5,39.2999992370605,1021.20001220703,1020.70001220703,3.90000009536743,5.80000019073486,999.900024414062,0,999.900024414062,1e+05,"",31,2007,4,7
"98",9.39999961853027,55.9000015258789,40.9000015258789,1023.20001220703,1022.09997558594,5.30000019073486,9.69999980926514,999.900024414062,0,999.900024414062,0,"",31,2007,4,8
"99",10.8999996185303,58.0999984741211,36,1022.20001220703,1021.70001220703,6.69999980926514,9.69999980926514,999.900024414062,0,999.900024414062,0,"",31,2007,4,9
"100",7.40000009536743,59.5999984741211,47.4000015258789,1019.70001220703,1019,3.90000009536743,7.80000019073486,999.900024414062,0,999.900024414062,0,"",31,2007,4,10
"101",8.10000038146973,63,43.7000007629395,1019.09997558594,1018.5,6.30000019073486,9.69999980926514,999.900024414062,0,999.900024414062,0,"",31,2007,4,11
"102",10.8999996185303,68.3000030517578,46.4000015258789,1013.29998779297,1012.79998779297,7.80000019073486,11.6999998092651,999.900024414062,0,999.900024414062,0,"",31,2007,4,12
"103",8.5,59,50,1016.59997558594,1015.70001220703,5.80000019073486,9.69999980926514,999.900024414062,0,999.900024414062,0,"",31,2007,4,13
"104",7.59999990463257,60.9000015258789,53.5,1011.59997558594,1011,6.59999990463257,11.6999998092651,999.900024414062,0.0700000002980232,999.900024414062,10000,"",31,2007,4,14
"105",6.40000009536743,63.9000015258789,54.5999984741211,1009.40002441406,1008.5,7.30000019073486,11.6999998092651,999.900024414062,0.0199999995529652,999.900024414062,10010,"",31,2007,4,15
"106",10.3000001907349,55.5999984741211,40.7999992370605,1015.29998779297,1014.20001220703,6.30000019073486,9.69999980926514,999.900024414062,0,999.900024414062,0,"",31,2007,4,16
"107",9.69999980926514,48.9000015258789,42.2999992370605,1018.40002441406,1017.5,6.09999990463257,9.69999980926514,999.900024414062,0.790000021457672,999.900024414062,10000,"",31,2007,4,17
"108",7.30000019073486,55.5,42.7000007629395,1017,1016.29998779297,4.90000009536743,5.80000019073486,999.900024414062,0,999.900024414062,0,"",31,2007,4,18
"109",11.1999998092651,63.5999984741211,47,1013.40002441406,1013,9,13.6000003814697,999.900024414062,0,999.900024414062,0,"",31,2007,4,19
"110",8.89999961853027,74.1999969482422,53.5999984741211,1010.20001220703,1009.59997558594,4.90000009536743,7.80000019073486,999.900024414062,0,999.900024414062,0,"",31,2007,4,20
"111",4.90000009536743,75.5999984741211,60.4000015258789,1008.59997558594,1007.90002441406,3.90000009536743,5.80000019073486,999.900024414062,0,999.900024414062,0,"",31,2007,4,21
"112",8.10000038146973,57.5,51.7999992370605,1012.79998779297,1011.79998779297,8.30000019073486,13.6000003814697,999.900024414062,0.819999992847443,999.900024414062,10000,"",31,2007,4,22
"113",14.1999998092651,58.2000007629395,47.4000015258789,1016.40002441406,1015.59997558594,6.40000009536743,7.80000019073486,999.900024414062,0,999.900024414062,10000,"",31,2007,4,23
"114",7.19999980926514,58.9000015258789,51.5,1015.5,1014.5,3.20000004768372,3.90000009536743,999.900024414062,0,999.900024414062,0,"",31,2007,4,24
"115",8.10000038146973,65,45.5,1018.20001220703,1017.29998779297,3.59999990463257,7.80000019073486,999.900024414062,0,999.900024414062,0,"",31,2007,4,25
"116",8.5,70.8000030517578,41.2000007629395,1020.09997558594,1019.29998779297,5.59999990463257,7.80000019073486,999.900024414062,0,999.900024414062,0,"",31,2007,4,26
"117",10.5,64.8000030517578,46.2000007629395,1022,1021.09997558594,4.90000009536743,9.69999980926514,999.900024414062,0,999.900024414062,0,"",31,2007,4,27
"118",10.1999998092651,66.3000030517578,49.2000007629395,1022.29998779297,1021.5,6.09999990463257,11.6999998092651,999.900024414062,0,999.900024414062,0,"",31,2007,4,28
"119",8.69999980926514,61.0999984741211,52.4000015258789,1018.5,1018.20001220703,7.80000019073486,9.69999980926514,999.900024414062,0.239999994635582,999.900024414062,10000,"",31,2007,4,29
"120",8.19999980926514,64.0999984741211,57.2000007629395,1009.90002441406,1009.29998779297,5.09999990463257,7.80000019073486,999.900024414062,0.419999986886978,999.900024414062,10000,"",31,2007,4,30
"121",9.30000019073486,64,53.9000015258789,1014.70001220703,1013.70001220703,5.30000019073486,7.80000019073486,999.900024414062,0.219999998807907,999.900024414062,0,"",31,2007,5,1
"122",6.69999980926514,69.6999969482422,57.5,1013,1012.40002441406,4.40000009536743,5.80000019073486,999.900024414062,0,999.900024414062,0,"",31,2007,5,2
"123",6.69999980926514,75.6999969482422,62.4000015258789,1010,1009.29998779297,2.90000009536743,5.80000019073486,999.900024414062,0,999.900024414062,10000,"",31,2007,5,3
"124",5.30000019073486,72.8000030517578,63.0999984741211,1008.40002441406,1007.59997558594,5.09999990463257,7.80000019073486,999.900024414062,0.00999999977648258,999.900024414062,10,"",31,2007,5,4
"125",7.19999980926514,70.8000030517578,59,1005.59997558594,1005.20001220703,3.59999990463257,5.80000019073486,999.900024414062,0.490000009536743,999.900024414062,10010,"",31,2007,5,5
"126",10,64.9000015258789,51.9000015258789,1009.40002441406,1008.29998779297,5.80000019073486,9.69999980926514,999.900024414062,0,999.900024414062,0,"",31,2007,5,6
"127",11.8999996185303,72.0999984741211,42.4000015258789,1011.5,1010.59997558594,5.09999990463257,7.80000019073486,999.900024414062,0,999.900024414062,0,"",31,2007,5,7
"128",10.8999996185303,77.4000015258789,51.2999992370605,1011.40002441406,1010.79998779297,6.30000019073486,9.69999980926514,999.900024414062,0,999.900024414062,0,"",31,2007,5,8
"129",10.1000003814697,68.3000030517578,56.4000015258789,1015.5,1014.29998779297,7.30000019073486,9.69999980926514,999.900024414062,0,999.900024414062,0,"",31,2007,5,9
"130",15.8999996185303,64.8000030517578,51.0999984741211,1018,1017.40002441406,8.5,11.6999998092651,999.900024414062,0,999.900024414062,0,"",31,2007,5,10
"131",11.8000001907349,73.8000030517578,58.9000015258789,1012.79998779297,1012.09997558594,7.80000019073486,9.69999980926514,999.900024414062,0,999.900024414062,0,"",31,2007,5,11
"132",7.90000009536743,68.1999969482422,58.9000015258789,1016.5,1015.29998779297,4.40000009536743,7.80000019073486,999.900024414062,0.00999999977648258,999.900024414062,10000,"",31,2007,5,12
"133",11.6999998092651,72.1999969482422,47.2000007629395,1014.59997558594,1014,7.80000019073486,11.6999998092651,999.900024414062,0,999.900024414062,0,"",31,2007,5,13
"134",10.1999998092651,75.5,55.7000007629395,1012.90002441406,1012.20001220703,4.90000009536743,5.80000019073486,999.900024414062,0,999.900024414062,0,"",31,2007,5,14
"135",9.89999961853027,75.5,58.7999992370605,1008.5,1008.20001220703,6.09999990463257,9.69999980926514,999.900024414062,0.0599999986588955,999.900024414062,10000,"",31,2007,5,15
"136",9.89999961853027,74.5999984741211,53.5999984741211,1004.79998779297,1003.79998779297,9.19999980926514,13.6000003814697,999.900024414062,0,999.900024414062,0,"",31,2007,5,16
"137",11.1000003814697,81.5999984741211,50.7999992370605,1004,1003.20001220703,8.69999980926514,13.6000003814697,999.900024414062,0,999.900024414062,0,"",31,2007,5,17
"138",12,68.8000030517578,51.7000007629395,1009.70001220703,1008.40002441406,5.09999990463257,9.69999980926514,999.900024414062,0,999.900024414062,0,"",31,2007,5,18
"139",10.5,70.8000030517578,47.9000015258789,1013.20001220703,1012.59997558594,6.30000019073486,7.80000019073486,999.900024414062,0,999.900024414062,0,"",31,2007,5,19
"140",11.3000001907349,74.0999984741211,54.7000007629395,1008.90002441406,1008.09997558594,9.5,11.6999998092651,999.900024414062,0,999.900024414062,0,"",31,2007,5,20
"141",11.3000001907349,76.3000030517578,60.7999992370605,1007.90002441406,1007.20001220703,9,13.6000003814697,999.900024414062,0,999.900024414062,0,"",31,2007,5,21
"142",11.3000001907349,76.3000030517578,64.5999984741211,1005.90002441406,1005.29998779297,11.3999996185303,15.5,999.900024414062,0,999.900024414062,0,"",31,2007,5,22
"143",10.8000001907349,79.4000015258789,70.0999984741211,1001.70001220703,1001.29998779297,9.5,11.6999998092651,999.900024414062,0.0799999982118607,999.900024414062,10000,"",31,2007,5,23
"144",6.09999990463257,75.1999969482422,69.3000030517578,1001.29998779297,1000.20001220703,8.69999980926514,11.6999998092651,999.900024414062,0.560000002384186,999.900024414062,10000,"",31,2007,5,24
"145",6.09999990463257,78.8000030517578,63.2999992370605,1007,1006.09997558594,4.40000009536743,5.80000019073486,999.900024414062,0.200000002980232,999.900024414062,0,"",31,2007,5,25
"146",10.1000003814697,79.5,53.7999992370605,1007.5,1006.90002441406,4.90000009536743,7.80000019073486,999.900024414062,0,999.900024414062,0,"",31,2007,5,26
"147",7.40000009536743,76.5,68.1999969482422,1006.70001220703,1005.70001220703,6.09999990463257,9.69999980926514,999.900024414062,0,999.900024414062,0,"",31,2007,5,27
"148",7.80000019073486,72.4000015258789,67,1009.09997558594,1008.40002441406,6.80000019073486,9.69999980926514,999.900024414062,0,999.900024414062,0,"",31,2007,5,28
"149",10.6000003814697,73,65,1011.29998779297,1010.5,5.30000019073486,7.80000019073486,999.900024414062,0,999.900024414062,0,"",31,2007,5,29
"150",10.6000003814697,73.4000015258789,59.5999984741211,1012.29998779297,1011.5,7.80000019073486,9.69999980926514,999.900024414062,0,999.900024414062,0,"",31,2007,5,30
"151",8.5,71.0999984741211,62.5999984741211,1008.20001220703,1007.90002441406,9.19999980926514,11.6999998092651,999.900024414062,0.140000000596046,999.900024414062,10000,"",31,2007,5,31
"152",6.30000019073486,70.3000030517578,67.0999984741211,1003.79998779297,1002.90002441406,5.80000019073486,7.80000019073486,999.900024414062,0.270000010728836,999.900024414062,10000,"",31,2007,6,1
"153",8.30000019073486,68.1999969482422,64.3000030517578,1008.40002441406,1007.29998779297,6.09999990463257,7.80000019073486,999.900024414062,0.0799999982118607,999.900024414062,10000,"",31,2007,6,2
"154",10,69.6999969482422,63.2999992370605,1011.5,1010.79998779297,6.09999990463257,7.80000019073486,999.900024414062,0.00999999977648258,999.900024414062,0,"",31,2007,6,3
"155",9.39999961853027,70.0999984741211,65.3000030517578,1009.59997558594,1008.79998779297,6.09999990463257,9.69999980926514,999.900024414062,0.0399999991059303,999.900024414062,10000,"",31,2007,6,4
"156",13.8000001907349,72.3000030517578,66.5,1008.90002441406,1007.90002441406,6.09999990463257,7.80000019073486,999.900024414062,0.00999999977648258,999.900024414062,10000,"",31,2007,6,5
"157",11.6999998092651,72.9000015258789,66.0999984741211,1009.90002441406,1009.29998779297,5.80000019073486,7.80000019073486,999.900024414062,0,999.900024414062,0,"",31,2007,6,6
"158",12.8000001907349,75.4000015258789,66.5,1009.5,1008.79998779297,6.30000019073486,9.69999980926514,999.900024414062,0,999.900024414062,0,"",31,2007,6,7
"159",10.6000003814697,76.1999969482422,65.9000015258789,1009.5,1008.90002441406,5.09999990463257,7.80000019073486,999.900024414062,0,999.900024414062,0,"",31,2007,6,8
"160",11.3000001907349,76.3000030517578,65,1010.09997558594,1009.09997558594,7.30000019073486,9.69999980926514,999.900024414062,0,999.900024414062,0,"",31,2007,6,9
"161",12.6999998092651,73.8000030517578,62.2000007629395,1010.70001220703,1009.79998779297,9,11.6999998092651,999.900024414062,0,999.900024414062,0,"",31,2007,6,10
"162",15.1000003814697,73.4000015258789,62.7999992370605,1009.59997558594,1008.90002441406,8.69999980926514,11.6999998092651,999.900024414062,0,999.900024414062,0,"",31,2007,6,11
